,SR_Number,Change_Date+Time,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country
2,1-697955020,2012-03-15T12:39:55+01:00,Queued,Awaiting Assignment,A2_5,Org line A2,V13 2nd 3rd,Medium,PROD582,fr,France
3,1-697955020,2012-03-19T13:44:31+01:00,Accepted,In Progress,A2_5,Org line A2,V13 2nd 3rd,Medium,PROD582,fr,France
4,1-697955020,2012-03-19T13:46:03+01:00,Accepted,Assigned,A2_5,Org line A2,V13 2nd 3rd,Medium,PROD582,fr,France
0,1-698029651,2012-03-15T14:32:35+01:00,Queued,Awaiting Assignment,V3_2,Org line C,N40,Medium,PROD486,us,USA
0,1-698029851,2012-03-15T17:21:25+01:00,Queued,Awaiting Assignment,V3_2,Org line G2,S8,Low,PROD124,br,Brazil
1,1-698029851,2012-03-15T20:50:50+01:00,Accepted,In Progress,V3_2,Org line G2,S8,Low,PROD124,br,Brazil
2,1-698029851,2012-03-15T20:51:34+01:00,Accepted,Wait - Implementation,V3_2,Org line G2,S8,Low,PROD124,br,Brazil
3,1-698029851,2012-03-16T18:14:35+01:00,Accepted,Assigned,V3_2,Org line G2,S8,Low,PROD124,br,Brazil
4,1-698029851,2012-03-16T18:23:22+01:00,Accepted,In Progress,V3_2,Org line G2,S8,Low,PROD124,br,Brazil
5,1-698029851,2012-03-16T18:23:30+01:00,Accepted,Wait,V3_2,Org line G2,S8,Low,PROD124,br,Brazil
6,1-698029851,2012-03-16T21:01:00+01:00,Queued,Awaiting Assignment,A2_2,Org line A2,S2 2nd,Low,PROD124,br,Brazil
7,1-698029851,2012-03-19T11:47:05+01:00,Accepted,In Progress,A2_2,Org line A2,S2 2nd,Low,PROD124,br,Brazil
8,1-698029851,2012-03-19T11:48:39+01:00,Accepted,Wait - User,A2_2,Org line A2,S2 2nd,Low,PROD124,br,Brazil
9,1-698029851,2012-03-19T13:20:30+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD124,br,Brazil
10,1-698029851,2012-03-19T15:41:09+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD124,br,Brazil
11,1-698029851,2012-03-19T15:42:31+01:00,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD124,br,Brazil
12,1-698029851,2012-03-19T16:07:13+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD124,br,Brazil
0,1-698036851,2012-03-15T14:50:06+01:00,Accepted,In Progress,A2_4,Org line A2,G105 2nd,High,PROD337,se,Sweden
1,1-698036851,2012-03-15T14:50:44+01:00,Accepted,In Progress,A2_4,Org line A2,G105 2nd,High,PROD337,se,Sweden
0,1-698065363,2012-03-15T16:54:45+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium
1,1-698065363,2012-03-15T16:54:55+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium
2,1-698065363,2012-03-15T16:56:58+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
3,1-698065363,2012-03-16T10:12:44+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
4,1-698065363,2012-03-16T10:21:42+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D5,Medium,PROD542,nl,Netherlands
5,1-698065363,2012-03-16T10:52:35+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium
6,1-698065363,2012-03-16T10:52:46+01:00,Accepted,Assigned,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium
7,1-698065363,2012-03-16T11:09:09+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium
0,1-698350971,2012-03-16T09:35:59+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD236,se,Sweden
1,1-698350971,2012-03-16T09:38:14+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD236,se,Sweden
0,1-698400941,2012-03-16T11:14:01+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD597,pl,POLAND
1,1-698400941,2012-03-16T11:19:17+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD597,pl,POLAND
2,1-698400941,2012-03-16T11:38:21+01:00,Queued,Awaiting Assignment,E_8,Org line C,G119 2nd,Low,PROD597,pl,POLAND
3,1-698400941,2012-03-16T12:46:59+01:00,Accepted,In Progress,E_8,Org line C,G119 2nd,Low,PROD597,pl,Sweden
4,1-698400941,2012-03-16T12:49:10+01:00,Queued,Awaiting Assignment,D_1,Org line A2,L50 3rd,Low,PROD597,pl,Sweden
0,1-698487635,2012-03-16T13:17:02+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD308,be,Belgium
1,1-698487635,2012-03-16T13:19:17+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD308,be,Belgium
2,1-698487635,2012-03-16T13:32:05+01:00,Queued,Awaiting Assignment,,Other,V46 2nd,Medium,PROD308,be,Belgium
3,1-698487635,2012-03-16T13:32:10+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD308,be,Belgium
4,1-698487635,2012-03-16T13:32:50+01:00,Queued,Awaiting Assignment,,Other,A3,Medium,PROD308,be,Belgium
5,1-698487635,2012-03-21T16:39:30+01:00,Accepted,In Progress,,Other,A3,Medium,PROD308,be,United Kingdom
6,1-698487635,2012-03-21T16:39:36+01:00,Accepted,Wait,,Other,A3,Medium,PROD308,be,United Kingdom
7,1-698487635,2012-03-30T13:22:12+01:00,Accepted,Wait - Customer,,Other,A3,Medium,PROD308,be,United Kingdom
0,1-698555281,2012-03-19T10:25:37+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G359,Medium,PROD337,se,Sweden
1,1-698555281,2012-03-19T10:29:24+01:00,Accepted,In Progress,V3_2,Org line C,G359,Medium,PROD337,se,POLAND
0,1-698572466,2012-03-16T17:28:53+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD455,se,Brazil
1,1-698572466,2012-03-16T17:32:07+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD455,se,Brazil
2,1-698572466,2012-03-16T17:39:57+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S49,Low,PROD455,se,Brazil
0,1-698843072,2012-03-18T14:51:47+01:00,Accepted,In Progress,E_5,Org line C,G81,High,PROD13,in,INDIA
1,1-698843072,2012-03-18T14:52:24+01:00,Accepted,In Progress,E_5,Org line C,G81,High,PROD13,in,INDIA
2,1-698843072,2012-03-18T14:56:04+01:00,Queued,Awaiting Assignment,E_10,Org line C,G222 2nd,High,PROD13,in,INDIA
3,1-698843072,2012-03-18T14:56:10+01:00,Accepted,In Progress,E_10,Org line C,G222 2nd,High,PROD13,in,INDIA
0,1-698990450,2012-03-19T09:28:12+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD401,se,POLAND
1,1-698990450,2012-03-19T09:28:25+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD401,se,POLAND
2,1-698990450,2012-03-19T09:39:30+01:00,Completed,In Call,V3_2,Org line C,G96,Low,PROD401,se,POLAND
3,1-698990450,2012-03-20T10:31:11+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD401,se,POLAND
4,1-698990450,2012-03-20T10:38:17+01:00,Accepted,Wait,V3_2,Org line C,G96,Low,PROD401,se,POLAND
5,1-698990450,2012-03-20T11:01:09+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD401,se,POLAND
6,1-698990450,2012-03-20T11:04:17+01:00,Completed,Resolved,V3_2,Org line C,G96,Low,PROD401,se,POLAND
7,1-698990450,2012-03-23T11:10:01+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD401,se,POLAND
8,1-698990450,2012-03-23T11:29:37+01:00,Accepted,Wait - User,V3_2,Org line C,G96,Low,PROD401,se,POLAND
9,1-698990450,2012-03-23T11:31:40+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD401,se,POLAND
10,1-698990450,2012-03-23T11:31:42+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD401,se,POLAND
11,1-698990450,2012-03-23T11:31:47+01:00,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD401,se,POLAND
12,1-698990450,2012-03-27T12:20:44+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD401,se,POLAND
13,1-698990450,2012-03-27T12:20:48+01:00,Completed,Resolved,V3_2,Org line C,G97,Low,PROD401,se,POLAND
14,1-698990450,2012-03-27T12:20:56+01:00,Completed,Closed,V3_2,Org line C,G97,Low,PROD401,se,POLAND
15,1-698990450,2012-04-10T15:10:26+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD401,se,Brazil
16,1-698990450,2012-04-10T15:11:59+01:00,Completed,Resolved,V3_2,Org line C,G96,Low,PROD401,se,Brazil
17,1-698990450,2012-04-10T15:47:39+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD401,se,POLAND
0,1-699016718,2012-03-19T10:32:50+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD158,se,Sweden
1,1-699016718,2012-03-19T10:33:15+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD158,se,Sweden
2,1-699016718,2012-03-19T10:34:53+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD158,se,Sweden
3,1-699016718,2012-03-19T10:54:35+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD158,se,INDIA
4,1-699016718,2012-03-19T10:56:17+01:00,Queued,Awaiting Assignment,,Org line V11,V50 2nd,Medium,PROD158,se,INDIA
0,1-699103686,2012-03-19T11:39:35+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
1,1-699103686,2012-03-19T11:42:16+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
2,1-699103686,2012-03-19T11:49:51+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
3,1-699103686,2012-03-19T11:56:54+01:00,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
0,1-699262145,2012-03-19T15:00:30+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD608,pl,POLAND
1,1-699262145,2012-03-19T15:00:53+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD608,pl,POLAND
0,1-699297808,2012-03-19T18:34:32+01:00,Accepted,In Progress,A2_1,Org line A2,N25 2nd,High,PROD173,us,USA
1,1-699297808,2012-03-19T18:35:28+01:00,Accepted,In Progress,A2_1,Org line A2,N25 2nd,High,PROD173,us,USA
0,1-699344291,2012-03-19T15:56:37+01:00,Accepted,In Progress,V3_2,Org line C,M10,Medium,PROD455,se,Sweden
1,1-699344291,2012-03-19T15:56:45+01:00,Accepted,In Progress,V3_2,Org line C,M10,Medium,PROD455,se,Sweden
2,1-699344291,2012-03-19T15:59:16+01:00,Queued,Awaiting Assignment,V3_2,Org line C,M27,Medium,PROD455,se,Sweden
3,1-699344291,2012-03-20T11:22:15+01:00,Accepted,In Progress,V3_2,Org line C,M27,Medium,PROD455,se,Sweden
4,1-699344291,2012-03-20T11:25:19+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S49,Medium,PROD455,se,Sweden
5,1-699344291,2012-03-21T13:51:40+01:00,Accepted,In Progress,V3_2,Org line C,S49,Medium,PROD455,se,Sweden
6,1-699344291,2012-03-21T13:53:00+01:00,Queued,Awaiting Assignment,V3_2,Org line C,M27,Medium,PROD455,se,Sweden
7,1-699344291,2012-03-21T13:53:01+01:00,Queued,Awaiting Assignment,V3_2,Org line C,M27,Medium,PROD455,se,Sweden
0,1-699545679,2012-03-20T09:01:45+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD236,se,Sweden
1,1-699545679,2012-03-20T09:02:28+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD236,se,Sweden
2,1-699545679,2012-03-20T09:08:11+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD236,se,Sweden
3,1-699545679,2012-03-20T09:10:57+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD236,se,POLAND
0,1-699557832,2012-03-20T09:00:27+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD424,be,Belgium
1,1-699557832,2012-03-20T09:00:41+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD424,be,Belgium
2,1-699557832,2012-03-20T09:13:14+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G297,Medium,PROD424,be,Belgium
3,1-699557832,2012-03-20T13:33:34+01:00,Accepted,In Progress,V3_2,Org line C,G297,Medium,PROD424,be,Belgium
0,1-699617036,2012-03-20T09:46:41+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD789,se,Sweden
1,1-699617036,2012-03-20T09:48:05+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD789,se,Sweden
2,1-699617036,2012-03-20T09:56:37+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD789,se,Sweden
0,1-699655497,2012-03-20T10:31:10+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD608,pl,POLAND
1,1-699655497,2012-03-20T10:31:35+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD608,pl,POLAND
0,1-699703931,2012-03-20T11:36:19+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G311,Low,PROD182,se,Belgium
1,1-699703931,2012-03-20T11:48:11+01:00,Accepted,In Progress,V3_2,Org line C,G311,Low,PROD182,se,POLAND
2,1-699703931,2012-03-20T11:50:09+01:00,Queued,Awaiting Assignment,A2_3,Org line A2,G338 2nd,Low,PROD182,se,POLAND
3,1-699703931,2012-03-20T14:39:57+01:00,Accepted,In Progress,A2_3,Org line A2,G338 2nd,Low,PROD182,se,Sweden
4,1-699703931,2012-03-20T14:42:16+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD182,se,Sweden
5,1-699703931,2012-03-20T18:56:35+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD182,se,Brazil
6,1-699703931,2012-03-20T18:56:57+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD182,se,Brazil
7,1-699703931,2012-03-21T15:50:16+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD182,se,POLAND
8,1-699703931,2012-03-21T15:51:42+01:00,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD182,se,POLAND
9,1-699703931,2012-03-21T16:55:56+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD182,se,POLAND
10,1-699703931,2012-03-21T16:56:04+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD182,se,POLAND
0,1-699719677,2012-03-20T12:34:39+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD243,se,INDIA
1,1-699719677,2012-03-20T12:38:01+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD243,se,INDIA
2,1-699719677,2012-03-20T12:40:55+01:00,Queued,Awaiting Assignment,A2_4,Org line A2,G114 2nd,Low,PROD243,se,INDIA
3,1-699719677,2012-03-23T07:26:00+01:00,Accepted,In Progress,A2_4,Org line A2,G114 2nd,Low,PROD243,se,Sweden
0,1-699750568,2012-03-20T13:44:29+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD236,se,Sweden
1,1-699750568,2012-03-20T13:45:59+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD236,se,Sweden
2,1-699750568,2012-03-20T13:55:18+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD236,se,Sweden
0,1-699989926,2012-03-20T18:40:54+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD158,be,Belgium
1,1-699989926,2012-03-20T18:47:41+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD158,be,Belgium
2,1-699989926,2012-03-20T19:03:34+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD158,be,Belgium
3,1-699989926,2012-03-20T19:13:18+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD158,be,Brazil
4,1-699989926,2012-03-20T19:13:59+01:00,Queued,Awaiting Assignment,,Org line V11,V50 2nd,Medium,PROD158,be,Brazil
5,1-699989926,2012-03-20T19:14:31+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD158,be,Brazil
6,1-699989926,2012-03-20T19:15:13+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D6,Medium,PROD158,be,Brazil
7,1-699989926,2012-03-21T07:12:26+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD158,be,Belgium
8,1-699989926,2012-03-21T07:43:26+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD158,be,Belgium
9,1-699989926,2012-03-21T07:44:15+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD158,be,INDIA
10,1-699989926,2012-03-21T07:45:03+01:00,Queued,Awaiting Assignment,,Org line V11,V50 2nd,Medium,PROD158,be,INDIA
11,1-699989926,2012-03-21T07:45:04+01:00,Queued,Awaiting Assignment,,Org line V11,V50 2nd,Medium,PROD158,be,INDIA
12,1-699989926,2012-03-21T10:49:20+01:00,Accepted,In Progress,,Org line V11,V50 2nd,Medium,PROD158,be,United Kingdom
13,1-699989926,2012-03-21T10:49:33+01:00,Accepted,Wait,,Org line V11,V50 2nd,Medium,PROD158,be,United Kingdom
14,1-699989926,2012-04-16T17:02:14+01:00,Accepted,In Progress,,Org line V11,V50 2nd,Medium,PROD158,be,United Kingdom
15,1-699989926,2012-04-16T17:03:16+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD158,be,United Kingdom
16,1-699989926,2012-04-16T17:14:27+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD158,be,Brazil
17,1-699989926,2012-04-16T17:15:08+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D6,Medium,PROD158,be,Brazil
18,1-699989926,2012-04-16T17:16:12+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD158,be,Belgium
0,1-700135371,2012-03-21T08:00:48+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD388,se,POLAND
1,1-700135371,2012-03-21T08:02:11+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD388,se,POLAND
0,1-700161985,2012-03-21T07:54:27+01:00,Accepted,In Progress,,Org line G4,M21 2nd,Low,PROD31,se,Sweden
1,1-700161985,2012-03-21T07:54:30+01:00,Accepted,In Progress,,Org line G4,M21 2nd,Low,PROD31,se,Sweden
0,1-700205396,2012-03-21T09:10:14+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD323,se,Sweden
1,1-700205396,2012-03-21T09:13:15+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD323,se,Sweden
0,1-700245581,2012-03-21T14:38:53+01:00,Queued,Awaiting Assignment,,Other,S56,Low,PROD424,se,Sweden
1,1-700245581,2012-03-21T14:45:10+01:00,Accepted,In Progress,,Other,S56,Low,PROD424,se,POLAND
2,1-700245581,2012-03-21T14:45:15+01:00,Accepted,Assigned,,Other,S56,Low,PROD424,se,POLAND
3,1-700245581,2012-03-22T10:50:45+01:00,Accepted,In Progress,,Other,S56,Low,PROD424,se,POLAND
0,1-700300604,2012-03-21T10:45:47+01:00,Accepted,In Progress,V3_2,Org line C,W3,Medium,PROD45,gb,United Kingdom
1,1-700300604,2012-03-21T10:47:59+01:00,Accepted,In Progress,V3_2,Org line C,W3,Medium,PROD45,gb,United Kingdom
2,1-700300604,2012-03-21T10:52:51+01:00,Queued,Awaiting Assignment,E_10,Org line B,G238 2nd,Medium,PROD45,gb,United Kingdom
3,1-700300604,2012-03-21T11:05:56+01:00,Accepted,In Progress,E_10,Org line B,G238 2nd,Medium,PROD45,gb,INDIA
4,1-700300604,2012-03-21T12:52:23+01:00,Accepted,Wait,E_10,Org line B,G238 2nd,Medium,PROD45,gb,INDIA
0,1-700356558,2012-03-21T12:07:25+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD235,pl,POLAND
1,1-700356558,2012-03-21T12:08:02+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD235,pl,POLAND
2,1-700356558,2012-03-21T13:25:39+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD235,pl,POLAND
3,1-700356558,2012-03-21T13:46:53+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD235,pl,POLAND
4,1-700356558,2012-03-21T14:59:53+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,G42 3rd,Medium,PROD235,pl,POLAND
5,1-700356558,2012-03-21T18:03:47+01:00,Accepted,In Progress,A2_1,Org line A2,G42 3rd,Medium,PROD235,pl,POLAND
6,1-700356558,2012-03-21T18:03:52+01:00,Accepted,Wait,A2_1,Org line A2,G42 3rd,Medium,PROD235,pl,POLAND
7,1-700356558,2012-04-02T15:26:06+01:00,Accepted,In Progress,A2_1,Org line A2,G42 3rd,Medium,PROD235,pl,POLAND
8,1-700356558,2012-04-02T15:26:45+01:00,Accepted,Wait - Implementation,A2_1,Org line A2,G42 3rd,Medium,PROD235,pl,POLAND
9,1-700356558,2012-04-13T08:04:32+01:00,Accepted,In Progress,A2_1,Org line A2,G42 3rd,Medium,PROD235,pl,POLAND
0,1-700370143,2012-03-21T11:43:14+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND
1,1-700370143,2012-03-21T11:43:43+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND
2,1-700370143,2012-03-21T12:00:55+01:00,Accepted,Wait,V3_2,Org line C,G96,Low,PROD424,pl,POLAND
3,1-700370143,2012-03-21T14:27:27+01:00,Accepted,Wait - User,V3_2,Org line C,G96,Low,PROD424,pl,POLAND
4,1-700370143,2012-03-23T11:34:13+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,pl,POLAND
0,1-700427997,2012-03-21T12:53:33+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD13,gb,POLAND
1,1-700427997,2012-03-21T12:54:02+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD13,gb,POLAND
2,1-700427997,2012-03-21T12:55:53+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD13,gb,POLAND
3,1-700427997,2012-03-22T13:24:12+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD13,gb,POLAND
4,1-700427997,2012-03-22T13:24:21+01:00,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD13,gb,POLAND
5,1-700427997,2012-03-23T09:42:13+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD13,gb,POLAND
6,1-700427997,2012-03-23T09:47:21+01:00,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD13,gb,POLAND
7,1-700427997,2012-03-23T13:58:19+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD13,gb,POLAND
8,1-700427997,2012-03-23T15:59:53+01:00,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD13,gb,POLAND
9,1-700427997,2012-03-28T10:03:46+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD13,gb,POLAND
0,1-700431220,2012-03-21T15:25:48+01:00,Accepted,In Progress,V3_2,Org line C,M23,Low,PROD279,se,Sweden
1,1-700431220,2012-03-21T15:26:13+01:00,Accepted,In Progress,V3_2,Org line C,M23,Low,PROD279,se,Sweden
0,1-700466198,2012-03-21T13:55:01+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD92,be,Belgium
1,1-700466198,2012-03-21T13:56:11+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD92,be,Belgium
2,1-700466198,2012-03-21T14:12:09+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD92,be,Belgium
3,1-700466198,2012-03-21T15:07:00+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD92,be,Brazil
4,1-700466198,2012-03-21T15:12:38+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD92,be,Brazil
5,1-700466198,2012-03-21T16:11:10+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD92,be,Belgium
0,1-700466740,2012-03-21T14:35:09+01:00,Accepted,In Progress,V3_2,Org line C,G373,Low,PROD455,se,Sweden
1,1-700466740,2012-03-21T14:35:22+01:00,Accepted,In Progress,V3_2,Org line C,G373,Low,PROD455,se,Sweden
2,1-700466740,2012-03-21T14:35:53+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S49,Low,PROD455,se,Sweden
3,1-700466740,2012-03-23T11:36:59+01:00,Accepted,In Progress,V3_2,Org line C,S49,Low,PROD455,se,Sweden
4,1-700466740,2012-03-23T11:40:34+01:00,Accepted,Wait - Vendor,V3_2,Org line C,S49,Low,PROD455,se,Sweden
0,1-700563427,2012-03-21T15:44:51+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD192,se,POLAND
1,1-700563427,2012-03-21T15:45:22+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD192,se,POLAND
0,1-700591261,2012-03-21T15:58:22+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD321,be,Belgium
1,1-700591261,2012-03-21T15:58:41+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD321,be,Belgium
2,1-700591261,2012-03-21T16:02:25+01:00,Queued,Awaiting Assignment,,Org line V11,V49,Medium,PROD321,be,Belgium
3,1-700591261,2012-03-21T16:29:09+01:00,Accepted,In Progress,,Org line V11,V49,Medium,PROD321,be,Germany
4,1-700591261,2012-03-21T16:29:23+01:00,Accepted,Assigned,,Org line V11,V49,Medium,PROD321,be,Germany
5,1-700591261,2012-04-11T14:25:14+01:00,Accepted,In Progress,,Org line V11,V49,Medium,PROD321,be,Germany
0,1-700822736,2012-03-22T08:45:51+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD742,jp,Japan
1,1-700822736,2012-03-22T08:49:10+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD742,jp,Japan
0,1-700826141,2012-03-22T09:28:07+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G359,Medium,PROD337,0,Sweden
1,1-700826141,2012-03-22T09:33:35+01:00,Accepted,In Progress,V3_2,Org line C,G359,Medium,PROD337,0,POLAND
0,1-700955144,2012-03-22T10:54:30+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD793,pl,POLAND
1,1-700955144,2012-03-22T10:55:01+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD793,pl,POLAND
2,1-700955144,2012-03-22T11:08:59+01:00,Accepted,Wait - User,A2_1,Org line A2,D8,Medium,PROD793,pl,POLAND
3,1-700955144,2012-03-22T11:57:53+01:00,Queued,Awaiting Assignment,E_5,Org line C,G92,Medium,PROD793,pl,POLAND
