,SR_Number,Change_Date+Time,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country
3737,1-709502283,2012-04-05T11:22:18+01:00,Queued,Awaiting Assignment,E_5,Org line C,G78,Low,PROD683,pl,Japan
3738,1-709502283,2012-04-05T11:41:04+01:00,Accepted,In Progress,E_5,Org line C,G73,Low,PROD683,pl,INDIA
3739,1-709504717,2012-04-05T10:18:02+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
3740,1-709504717,2012-04-05T10:18:31+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
3741,1-709504717,2012-04-05T10:22:24+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
3742,1-709504717,2012-04-05T11:18:07+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
3743,1-709504717,2012-04-05T11:49:31+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD542,nl,Netherlands
3744,1-709504717,2012-04-05T12:51:16+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
3745,1-709504717,2012-04-05T12:58:19+01:00,Accepted,Wait - User,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
3746,1-709504717,2012-04-05T13:36:05+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
3747,1-709504717,2012-04-06T11:04:54+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
3748,1-709505128,2012-04-05T09:53:47+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD455,se,POLAND
3749,1-709505128,2012-04-05T09:54:04+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD455,se,POLAND
3750,1-709505128,2012-04-05T09:59:22+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S49,Low,PROD455,se,POLAND
3751,1-709505128,2012-04-05T10:33:37+01:00,Accepted,In Progress,V3_2,Org line C,S49,Low,PROD455,se,Sweden
3752,1-709505128,2012-04-05T10:33:44+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S49,Low,PROD455,se,Sweden
3753,1-709505128,2012-04-11T09:26:21+01:00,Accepted,In Progress,V3_2,Org line C,S49,Low,PROD455,se,Sweden
3754,1-709505128,2012-04-11T09:28:33+01:00,Accepted,Wait - User,V3_2,Org line C,S49,Low,PROD455,se,Sweden
3755,1-709505128,2012-04-11T10:30:48+01:00,Accepted,In Progress,V3_2,Org line C,S49,Low,PROD455,se,Sweden
3756,1-709542591,2012-04-05T16:37:07+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G359,Medium,PROD455,se,Sweden
3757,1-709542591,2012-04-05T20:10:14+01:00,Accepted,In Progress,V3_2,Org line C,G359,Medium,PROD455,se,Brazil
3758,1-709542591,2012-04-05T20:11:03+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G359,Medium,PROD455,se,Brazil
3759,1-709542591,2012-04-06T07:34:48+01:00,Accepted,In Progress,V3_2,Org line C,G359,Medium,PROD455,se,POLAND
3760,1-709542591,2012-04-06T07:35:10+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S49,Medium,PROD455,se,POLAND
3761,1-709542591,2012-04-10T08:20:52+01:00,Accepted,In Progress,V3_2,Org line C,S49,Medium,PROD455,se,Sweden
3762,1-709542591,2012-04-10T08:21:04+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S49,Medium,PROD455,se,Sweden
3763,1-709542591,2012-04-11T16:05:53+01:00,Accepted,In Progress,V3_2,Org line C,S49,Medium,PROD455,se,Sweden
3764,1-709542591,2012-04-11T16:06:29+01:00,Queued,Awaiting Assignment,V3_2,Org line C,M23,Medium,PROD455,se,Sweden
3765,1-709542591,2012-04-12T10:24:58+01:00,Accepted,In Progress,V3_2,Org line C,M23,Medium,PROD455,se,Sweden
3766,1-709542591,2012-04-12T10:31:24+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S49,Medium,PROD455,se,Sweden
3767,1-709542591,2012-04-12T11:50:41+01:00,Accepted,In Progress,V3_2,Org line C,S49,Medium,PROD455,se,Sweden
3768,1-709544188,2012-04-05T11:18:17+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD583,se,POLAND
3769,1-709544188,2012-04-05T11:20:59+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD583,se,POLAND
3770,1-709544188,2012-04-05T11:22:50+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD583,se,POLAND
3771,1-709544188,2012-04-07T01:38:55+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD583,se,Sweden
3772,1-709544188,2012-04-07T01:38:59+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD583,se,Sweden
3773,1-709544188,2012-04-09T06:56:09+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD583,se,INDIA
3774,1-709544188,2012-04-09T07:16:22+01:00,Queued,Awaiting Assignment,A2_4,Org line A2,G343 2nd,Low,PROD583,se,INDIA
3775,1-709544188,2012-04-09T11:12:47+01:00,Accepted,In Progress,A2_4,Org line A2,G343 2nd,Low,PROD583,se,INDIA
3776,1-709557170,2012-04-05T11:43:57+01:00,Accepted,In Progress,V3_2,Org line C,S37,Low,PROD424,pl,Sweden
3777,1-709557170,2012-04-05T11:44:07+01:00,Accepted,In Progress,V3_2,Org line C,S37,Low,PROD424,pl,Sweden
3778,1-709557170,2012-04-05T11:48:43+01:00,Queued,Awaiting Assignment,V3_2,Org line C,N20,Low,PROD424,pl,Sweden
3779,1-709557170,2012-04-05T11:48:44+01:00,Queued,Awaiting Assignment,V3_2,Org line C,N20,Low,PROD424,pl,Sweden
3780,1-709557170,2012-04-05T12:09:41+01:00,Accepted,In Progress,V3_2,Org line C,N20,Low,PROD424,pl,Sweden
3781,1-709557170,2012-04-05T12:11:22+01:00,Accepted,Wait - Customer,V3_2,Org line C,N20,Low,PROD424,pl,Sweden
3782,1-709557170,2012-04-10T08:36:46+01:00,Accepted,In Progress,V3_2,Org line C,N20,Low,PROD424,pl,Sweden
3783,1-709563207,2012-04-05T11:50:28+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,pl,POLAND
3784,1-709563207,2012-04-05T11:52:38+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,pl,POLAND
3785,1-709563207,2012-04-05T11:57:36+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,pl,POLAND
3786,1-709563207,2012-04-06T12:05:57+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,pl,Netherlands
3787,1-709563207,2012-04-06T12:06:03+01:00,Accepted,Wait,,Org line V7n,V37 2nd,Medium,PROD542,pl,Netherlands
3788,1-709563207,2012-04-13T10:15:14+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,pl,Netherlands
3789,1-709563207,2012-04-13T13:27:19+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,pl,POLAND
3790,1-709563207,2012-04-13T13:31:08+01:00,Accepted,Wait - User,A2_1,Org line A2,D8,Medium,PROD542,pl,POLAND
3791,1-709563207,2012-04-25T14:00:54+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,pl,POLAND
3792,1-709563207,2012-04-25T14:03:36+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,pl,POLAND
3793,1-709563207,2012-04-25T14:03:42+01:00,Accepted,Wait - User,A2_1,Org line A2,D8,Medium,PROD542,pl,POLAND
3794,1-709563207,2012-04-26T06:03:20+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,pl,POLAND
3795,1-709563207,2012-04-26T06:05:05+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,pl,POLAND
3796,1-709563207,2012-04-26T06:05:15+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,pl,POLAND
3797,1-709563207,2012-04-26T06:05:18+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,pl,POLAND
3798,1-709563207,2012-04-26T06:05:48+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,pl,POLAND
3799,1-709563207,2012-04-26T08:09:50+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,pl,Netherlands
3800,1-709563207,2012-04-26T08:09:59+01:00,Accepted,Wait,,Org line V7n,V37 2nd,Medium,PROD542,pl,Netherlands
3801,1-709563207,2012-04-26T13:40:56+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,pl,Netherlands
3802,1-709563207,2012-04-26T13:52:59+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,pl,Netherlands
3803,1-709563207,2012-04-27T05:51:52+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,pl,POLAND
3804,1-709563207,2012-04-27T05:52:03+01:00,Accepted,Assigned,A2_1,Org line A2,D8,Medium,PROD542,pl,POLAND
3805,1-709563537,2012-04-05T13:03:18+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD221,se,Sweden
3806,1-709563537,2012-04-05T13:03:59+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD221,se,Sweden
3807,1-709563537,2012-04-05T13:09:49+01:00,Accepted,Wait,V3_2,Org line C,S37,Medium,PROD221,se,Sweden
3808,1-709563537,2012-04-06T07:52:22+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD221,se,Sweden
3809,1-709563537,2012-04-06T13:03:38+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD221,se,Sweden
3810,1-709563537,2012-04-06T13:03:41+01:00,Queued,Awaiting Assignment,A2_3,Org line A2,V23 2nd,Medium,PROD221,se,Sweden
3811,1-709663406,2012-04-05T14:23:36+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD424,in,Belgium
3812,1-709663406,2012-04-05T14:23:40+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD424,in,Belgium
3813,1-709663406,2012-04-05T14:25:04+01:00,Accepted,Wait - User,A2_1,Org line C,D5,Medium,PROD424,in,Belgium
3814,1-709663406,2012-04-12T14:24:34+01:00,Accepted,Wait - User,A2_1,Org line C,D5,Medium,PROD424,in,0
3815,1-709663406,2012-04-15T14:24:34+01:00,Accepted,Wait - User,A2_1,Org line C,D5,Medium,PROD424,in,0
3816,1-709663406,2012-04-17T15:23:58+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD424,in,Belgium
3817,1-709663406,2012-04-17T15:30:02+01:00,Queued,Awaiting Assignment,E_5,Org line C,G78,Medium,PROD424,in,Belgium
3818,1-709663406,2012-04-17T15:53:25+01:00,Accepted,In Progress,E_5,Org line C,G78,Medium,PROD424,in,INDIA
3819,1-709663406,2012-04-17T15:58:14+01:00,Queued,Awaiting Assignment,E_7,Org line C,G165 2nd,Medium,PROD424,in,INDIA
3820,1-709663406,2012-04-17T16:14:25+01:00,Accepted,In Progress,E_7,Org line C,G165 2nd,Medium,PROD424,in,INDIA
3821,1-709663406,2012-04-19T09:05:28+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D5,Medium,PROD424,in,INDIA
3822,1-709663406,2012-04-19T09:10:52+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD424,in,Belgium
3823,1-709663406,2012-04-19T09:10:58+01:00,Accepted,Assigned,A2_1,Org line C,D5,Medium,PROD424,in,Belgium
3824,1-709663406,2012-04-19T09:10:59+01:00,Accepted,Assigned,A2_1,Org line C,D5,Medium,PROD424,in,Belgium
3825,1-709663406,2012-04-26T08:52:51+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD424,in,Belgium
3826,1-709663406,2012-04-26T08:53:22+01:00,Completed,Resolved,A2_1,Org line C,D5,Medium,PROD424,in,Belgium
3827,1-709663406,2012-04-26T10:15:32+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD424,in,Belgium
3828,1-709663406,2012-04-26T10:19:54+01:00,Queued,Awaiting Assignment,E_7,Org line C,G165 2nd,Medium,PROD424,in,Belgium
3829,1-709663406,2012-04-26T10:21:59+01:00,Accepted,In Progress,E_7,Org line C,G165 2nd,Medium,PROD424,in,INDIA
3830,1-709663406,2012-04-26T16:43:38+01:00,Queued,Awaiting Assignment,E_10,Org line B,G230 2nd,Medium,PROD424,in,INDIA
3831,1-709663406,2012-04-26T16:45:51+01:00,Accepted,In Progress,E_10,Org line B,G230 2nd,Medium,PROD424,in,INDIA
3832,1-709663406,2012-04-26T18:33:55+01:00,Accepted,Wait - User,E_10,Org line B,G230 2nd,Medium,PROD424,in,INDIA
3833,1-709663406,2012-04-30T13:29:32+01:00,Accepted,In Progress,E_10,Org line B,G230 2nd,Medium,PROD424,in,INDIA
3834,1-709663406,2012-04-30T13:33:14+01:00,Completed,Resolved,E_10,Org line B,G230 2nd,Medium,PROD424,in,INDIA
3835,1-709663406,2012-05-01T00:23:29+01:00,Completed,Closed,E_10,Org line B,G230 2nd,Medium,PROD424,in,0
3836,1-709663406,2012-05-02T18:37:29+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD424,in,Belgium
3837,1-709707903,2012-04-05T14:34:57+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD262,se,POLAND
3838,1-709707903,2012-04-05T14:35:09+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD262,se,POLAND
3839,1-709707903,2012-04-05T14:47:08+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD262,se,POLAND
3840,1-709707903,2012-04-05T14:47:30+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S24,Low,PROD262,se,POLAND
3841,1-709707903,2012-04-10T07:37:46+01:00,Accepted,In Progress,V3_2,Org line C,S24,Low,PROD262,se,Sweden
3842,1-709707903,2012-04-10T07:38:23+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S24,Low,PROD262,se,Sweden
3843,1-709707903,2012-04-10T08:47:31+01:00,Accepted,In Progress,V3_2,Org line C,S24,Low,PROD262,se,Sweden
3844,1-709715968,2012-04-05T14:40:01+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD235,be,Belgium
3845,1-709715968,2012-04-05T14:40:19+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD235,be,Belgium
3846,1-709715968,2012-04-05T14:44:22+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD235,be,Belgium
3847,1-709715968,2012-04-06T09:00:29+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD235,be,POLAND
3848,1-709715968,2012-04-06T10:50:11+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,W15 2nd,Medium,PROD235,be,POLAND
3849,1-709715968,2012-04-06T13:17:07+01:00,Accepted,In Progress,A2_1,Org line A2,W15 2nd,Medium,PROD235,be,POLAND
3850,1-709715968,2012-04-06T13:39:48+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD235,be,POLAND
3851,1-709715968,2012-04-06T14:30:57+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD235,be,POLAND
3852,1-709715968,2012-04-06T14:41:22+01:00,Queued,Awaiting Assignment,,Org line V11,A9,Medium,PROD235,be,POLAND
3853,1-709715968,2012-04-11T14:13:19+01:00,Accepted,In Progress,,Org line V11,A9,Medium,PROD235,be,POLAND
3854,1-709715968,2012-04-11T14:42:27+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD235,be,POLAND
3855,1-709715968,2012-04-11T19:00:29+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD235,be,Brazil
3856,1-709715968,2012-04-11T19:02:22+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D6,Medium,PROD235,be,Brazil
3857,1-709715968,2012-04-12T07:33:09+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD235,be,Belgium
3858,1-709715968,2012-04-12T07:47:21+01:00,Accepted,Assigned,A2_1,Org line C,D6,Medium,PROD235,be,Belgium
3859,1-709715968,2012-04-12T08:52:18+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD235,be,Belgium
3860,1-709715968,2012-04-12T09:02:52+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD235,be,Belgium
3861,1-709715968,2012-04-12T09:49:18+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD235,be,POLAND
3862,1-709758563,2012-04-05T17:42:49+01:00,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD455,se,Brazil
3863,1-709758563,2012-04-05T17:44:46+01:00,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD455,se,Brazil
3864,1-709758563,2012-04-05T17:46:33+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S49,Medium,PROD455,se,Brazil
3865,1-709758563,2012-04-10T08:21:43+01:00,Accepted,In Progress,V3_2,Org line C,S49,Medium,PROD455,se,Sweden
3866,1-709758563,2012-04-10T08:30:16+01:00,Accepted,Wait - Vendor,V3_2,Org line C,S49,Medium,PROD455,se,Sweden
3867,1-709758563,2012-04-10T15:33:25+01:00,Accepted,In Progress,V3_2,Org line C,S49,Medium,PROD455,se,Sweden
3868,1-709758563,2012-04-10T15:38:58+01:00,Accepted,Wait - Vendor,V3_2,Org line C,S49,Medium,PROD455,se,Sweden
3869,1-709758563,2012-04-12T13:35:42+01:00,Accepted,In Progress,V3_2,Org line C,S49,Medium,PROD455,se,Sweden
3870,1-709769982,2012-04-05T16:09:16+01:00,Accepted,In Progress,A2_2,Org line A2,M15 2nd,Low,PROD695,pl,POLAND
3871,1-709769982,2012-04-05T16:09:29+01:00,Accepted,In Progress,A2_2,Org line A2,M15 2nd,Low,PROD695,pl,POLAND
3872,1-709769982,2012-04-05T16:14:12+01:00,Queued,Awaiting Assignment,A2_2,Org line A2,M16 3rd,Low,PROD695,pl,POLAND
3873,1-709769982,2012-04-05T16:14:13+01:00,Accepted,In Progress,A2_2,Org line A2,M16 3rd,Low,PROD695,pl,POLAND
3874,1-709769982,2012-04-05T16:14:25+01:00,Accepted,Assigned,A2_2,Org line A2,M16 3rd,Low,PROD695,pl,POLAND
3875,1-709804068,2012-04-05T17:14:20+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD509,se,Brazil
3876,1-709804068,2012-04-05T17:15:40+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD509,se,Brazil
3877,1-709804068,2012-04-05T17:22:59+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,L6 2nd,Low,PROD509,se,Brazil
3878,1-709804068,2012-04-10T07:34:15+01:00,Accepted,In Progress,A2_1,Org line A2,L6 2nd,Low,PROD509,se,INDIA
3879,1-709804068,2012-04-10T07:34:37+01:00,Accepted,Assigned,A2_1,Org line A2,L6 2nd,Low,PROD509,se,INDIA
3880,1-709831036,2012-04-05T20:40:23+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD464,se,Brazil
3881,1-709831036,2012-04-05T20:41:39+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD464,se,Brazil
3882,1-709831036,2012-04-05T20:42:46+01:00,Queued,Awaiting Assignment,A2_2,Org line A2,M15 2nd,Low,PROD464,se,Brazil
3883,1-709831036,2012-04-06T04:10:25+01:00,Accepted,In Progress,A2_2,Org line A2,M15 2nd,Low,PROD464,se,China
3884,1-709831036,2012-04-06T04:18:30+01:00,Queued,Awaiting Assignment,A2_2,Org line A2,M16 3rd,Low,PROD464,se,China
3885,1-709831036,2012-04-06T04:18:33+01:00,Accepted,In Progress,A2_2,Org line A2,M16 3rd,Low,PROD464,se,China
3886,1-709831036,2012-04-06T04:18:46+01:00,Accepted,Assigned,A2_2,Org line A2,M16 3rd,Low,PROD464,se,China
3887,1-709844441,2012-04-06T02:05:04+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD379,pl,Sweden
3888,1-709844441,2012-04-06T02:20:55+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD379,pl,Sweden
3889,1-709844441,2012-04-06T02:26:44+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD379,pl,Sweden
3890,1-709844441,2012-04-06T02:27:07+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Low,PROD379,pl,Sweden
3891,1-709844441,2012-04-06T08:47:11+01:00,Accepted,In Progress,V3_2,Org line C,G179,Low,PROD379,pl,POLAND
3892,1-709844441,2012-04-06T08:47:41+01:00,Accepted,Assigned,V3_2,Org line C,G179,Low,PROD379,pl,POLAND
3893,1-709844441,2012-04-06T08:48:03+01:00,Accepted,In Progress,V3_2,Org line C,G179,Low,PROD379,pl,POLAND
3894,1-709844441,2012-04-06T08:51:00+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD379,pl,POLAND
3895,1-710083211,2012-04-06T18:29:28+01:00,Queued,Awaiting Assignment,V3_2,Org line C,V27,Low,PROD424,in,France
3896,1-710083211,2012-04-07T00:41:40+01:00,Accepted,In Progress,V3_2,Org line C,V27,Low,PROD424,in,Sweden
3897,1-710083211,2012-04-07T00:41:47+01:00,Queued,Awaiting Assignment,V3_2,Org line C,V27,Low,PROD424,in,Sweden
3898,1-710083211,2012-04-09T20:13:29+01:00,Accepted,In Progress,V3_2,Org line C,V27,Low,PROD424,in,Brazil
3899,1-710083211,2012-04-09T20:13:45+01:00,Accepted,In Progress,V3_2,Org line C,V27,Low,PROD424,in,Brazil
3900,1-710083211,2012-04-09T20:14:10+01:00,Queued,Awaiting Assignment,V3_2,Org line C,V27,Low,PROD424,in,Brazil
3901,1-710083211,2012-04-11T08:33:52+01:00,Accepted,In Progress,V3_2,Org line C,V27,Low,PROD424,in,POLAND
3902,1-710083211,2012-04-11T08:33:56+01:00,Accepted,Assigned,V3_2,Org line C,V27,Low,PROD424,in,POLAND
3903,1-710083211,2012-04-11T08:33:57+01:00,Accepted,Assigned,V3_2,Org line C,V27,Low,PROD424,in,POLAND
3904,1-710083211,2012-04-11T09:08:39+01:00,Accepted,In Progress,V3_2,Org line C,V27,Low,PROD424,in,POLAND
3905,1-710083211,2012-04-11T09:11:54+01:00,Accepted,Wait,V3_2,Org line C,V27,Low,PROD424,in,POLAND
3906,1-710083211,2012-04-11T09:15:08+01:00,Accepted,In Progress,V3_2,Org line C,V27,Low,PROD424,in,POLAND
3907,1-710083211,2012-04-11T09:16:56+01:00,Accepted,Wait - User,V3_2,Org line C,V27,Low,PROD424,in,POLAND
3908,1-710083211,2012-04-12T08:16:21+01:00,Accepted,In Progress,V3_2,Org line C,V27,Low,PROD424,in,POLAND
3909,1-710083211,2012-04-12T08:18:06+01:00,Accepted,Wait - User,V3_2,Org line C,V27,Low,PROD424,in,POLAND
3910,1-710083211,2012-04-16T07:51:12+01:00,Accepted,In Progress,V3_2,Org line C,V27,Low,PROD424,in,POLAND
3911,1-710083211,2012-04-16T07:52:10+01:00,Accepted,Wait - User,V3_2,Org line C,V27,Low,PROD424,in,POLAND
3912,1-710083211,2012-04-16T07:52:12+01:00,Accepted,In Progress,V3_2,Org line C,V27,Low,PROD424,in,POLAND
3913,1-710083501,2012-04-09T15:38:26+01:00,Queued,Awaiting Assignment,V3_2,Org line C,N40,Medium,PROD565,in,USA
3914,1-710083501,2012-04-09T15:42:38+01:00,Accepted,In Progress,V3_2,Org line C,N40,Medium,PROD565,in,POLAND
3915,1-710083501,2012-04-09T15:42:49+01:00,Accepted,Assigned,V3_2,Org line C,N40,Medium,PROD565,in,POLAND
3916,1-710083501,2012-04-09T15:47:08+01:00,Accepted,In Progress,V3_2,Org line C,N40,Medium,PROD565,in,POLAND
3917,1-710083501,2012-04-09T16:10:40+01:00,Queued,Awaiting Assignment,E_5,Org line C,G92,Medium,PROD565,in,POLAND
3918,1-710083501,2012-04-09T20:25:11+01:00,Accepted,In Progress,E_5,Org line C,G92,Medium,PROD565,in,INDIA
3919,1-710083501,2012-04-09T22:16:34+01:00,Accepted,Wait,E_5,Org line C,G92,Medium,PROD565,in,INDIA
3920,1-710083501,2012-04-10T02:52:53+01:00,Accepted,Assigned,E_5,Org line C,G92,Medium,PROD565,in,INDIA
3921,1-710083501,2012-04-10T03:18:55+01:00,Accepted,In Progress,E_5,Org line C,G92,Medium,PROD565,in,INDIA
3922,1-710083501,2012-04-10T03:19:03+01:00,Accepted,Wait - User,E_5,Org line C,G92,Medium,PROD565,in,INDIA
3923,1-710083501,2012-04-10T03:19:52+01:00,Accepted,Wait,E_5,Org line C,G92,Medium,PROD565,in,INDIA
3924,1-710083501,2012-04-11T04:20:43+01:00,Accepted,Assigned,E_5,Org line C,G92,Medium,PROD565,in,INDIA
3925,1-710083501,2012-04-11T23:22:50+01:00,Accepted,In Progress,E_5,Org line C,G92,Medium,PROD565,in,INDIA
3926,1-710083501,2012-04-11T23:23:54+01:00,Accepted,Wait - User,E_5,Org line C,G92,Medium,PROD565,in,INDIA
3927,1-710083501,2012-04-13T00:03:06+01:00,Accepted,Assigned,E_5,Org line C,G92,Medium,PROD565,in,INDIA
3928,1-710083501,2012-04-13T19:24:06+01:00,Accepted,In Progress,E_5,Org line C,G92,Medium,PROD565,in,INDIA
3929,1-710083501,2012-04-13T19:24:11+01:00,Accepted,Wait - User,E_5,Org line C,G92,Medium,PROD565,in,INDIA
3930,1-710083501,2012-04-16T01:35:02+01:00,Accepted,Assigned,E_5,Org line C,G92,Medium,PROD565,in,INDIA
3931,1-710083501,2012-04-16T12:33:02+01:00,Accepted,In Progress,E_5,Org line C,G92,Medium,PROD565,in,INDIA
3932,1-710083501,2012-04-16T13:04:24+01:00,Accepted,Wait - User,E_5,Org line C,G92,Medium,PROD565,in,INDIA
3933,1-710083501,2012-04-16T19:10:25+01:00,Accepted,Assigned,E_5,Org line C,G92,Medium,PROD565,in,INDIA
3934,1-710083501,2012-04-16T19:10:26+01:00,Accepted,Assigned,E_5,Org line C,G92,Medium,PROD565,in,INDIA
3935,1-710083691,2012-04-09T20:02:10+01:00,Queued,Awaiting Assignment,,Other,S56,Medium,PROD116,br,Brazil
3936,1-710083691,2012-04-09T20:13:56+01:00,Accepted,In Progress,,Other,S56,Medium,PROD116,br,Brazil
3937,1-710083831,2012-04-10T06:00:55+01:00,Queued,Awaiting Assignment,,Other,S56,Medium,PROD793,us,INDIA
3938,1-710083831,2012-04-10T06:28:31+01:00,Accepted,In Progress,,Other,S56,Medium,PROD793,us,Sweden
3939,1-710083831,2012-04-10T07:50:40+01:00,Queued,Awaiting Assignment,A2_4,Org line A2,G2 3rd,Medium,PROD793,us,Sweden
